i,centro_x,centro_y,radio,color_r,color_g,color_b
8247,378.5,326.5,2.26,96.0,96.0,96.0
8248,382.5,326.5,2.26,95.0,95.0,95.0
8249,386.5,326.5,2.26,95.0,95.0,95.0
8250,390.5,326.5,2.26,95.0,95.0,95.0
8251,394.5,326.5,2.26,98.0,98.0,98.0
8252,398.5,326.5,2.26,96.0,96.0,96.0
8253,402.0,326.5,1.95,95.0,95.0,95.0
8254,285.44,328.89,1.69,150.0,150.0,150.0
8255,287.15,330.23,2.03,56.0,56.0,56.0
8256,290.55,330.2,2.52,41.0,41.0,41.0
8257,2.0,330.5,2.52,119.0,119.0,119.0
8258,6.5,330.5,2.26,119.0,119.0,119.0
8259,10.5,330.5,2.26,114.0,114.0,114.0
8260,14.5,330.5,2.26,113.0,113.0,113.0
8261,18.5,330.5,2.26,122.0,122.0,122.0
8262,22.5,330.5,2.26,117.0,117.0,117.0
8263,26.5,330.5,2.26,116.0,116.0,116.0
8264,30.5,330.5,2.26,117.0,117.0,117.0
8265,34.5,330.5,2.26,114.0,114.0,114.0
8266,38.5,330.5,2.26,116.0,116.0,116.0
8267,42.5,330.5,2.26,114.0,114.0,114.0
8268,46.5,330.5,2.26,112.0,112.0,112.0
8269,50.5,330.5,2.26,116.0,116.0,116.0
8270,54.5,330.5,2.26,117.0,117.0,117.0
8271,58.5,330.5,2.26,111.0,111.0,111.0
8272,62.5,330.5,2.26,110.0,110.0,110.0
8273,66.5,330.5,2.26,112.0,112.0,112.0
8274,70.5,330.5,2.26,104.0,104.0,104.0
8275,74.5,330.5,2.26,105.0,105.0,105.0
8276,78.5,330.5,2.26,102.0,102.0,102.0
8277,82.5,330.5,2.26,100.0,100.0,100.0
8278,86.5,330.5,2.26,103.0,103.0,103.0
8279,90.5,330.5,2.26,99.0,99.0,99.0
8280,94.5,330.5,2.26,89.0,89.0,89.0
8281,98.5,330.5,2.26,95.0,95.0,95.0
8282,102.5,330.5,2.26,82.0,82.0,82.0
8283,106.5,330.5,2.26,59.0,59.0,59.0
8284,110.5,330.5,2.26,24.0,24.0,24.0
8285,114.5,330.5,2.26,13.0,13.0,13.0
8286,118.5,330.5,2.26,21.0,21.0,21.0
8287,122.5,330.5,2.26,15.0,15.0,15.0
8288,126.5,330.5,2.26,18.0,18.0,18.0
8289,130.5,330.5,2.26,32.0,32.0,32.0
8290,134.5,330.5,2.26,78.0,78.0,78.0
8291,138.5,330.5,2.26,106.0,106.0,106.0
8292,142.5,330.5,2.26,118.0,118.0,118.0
8293,146.5,330.5,2.26,96.0,96.0,96.0
8294,150.5,330.5,2.26,85.0,85.0,85.0
8295,154.5,330.5,2.26,74.0,74.0,74.0
8296,158.5,330.5,2.26,62.0,62.0,62.0
8297,162.5,330.5,2.26,64.0,64.0,64.0
8298,166.5,330.5,2.26,43.0,43.0,43.0
8299,170.5,330.5,2.26,38.0,38.0,38.0
8300,174.5,330.78,2.39,49.0,49.0,49.0
8301,178.23,330.23,2.03,74.0,74.0,74.0
8302,186.5,330.25,1.95,150.0,150.0,150.0
8303,190.5,330.5,2.26,159.0,159.0,159.0
8304,194.5,330.5,2.26,176.0,176.0,176.0
8305,198.5,330.5,2.26,183.0,183.0,183.0
8306,210.5,330.5,2.26,149.0,149.0,149.0
8307,214.5,330.5,2.26,157.0,157.0,157.0
8308,218.5,330.5,2.26,153.0,153.0,153.0
8309,222.5,330.5,2.26,174.0,174.0,174.0
8310,226.5,330.5,2.26,185.0,185.0,185.0
8311,230.5,330.5,2.26,194.0,194.0,194.0
8312,234.5,330.5,2.26,201.0,201.0,201.0
8313,238.5,330.5,2.26,204.0,204.0,204.0
8314,242.5,330.5,2.26,205.0,205.0,205.0
8315,246.5,330.5,2.26,206.0,206.0,206.0
8316,250.5,330.5,2.26,206.0,206.0,206.0
8317,254.5,330.5,2.26,198.0,198.0,198.0
8318,258.5,330.5,2.26,169.0,169.0,169.0
8319,262.5,330.5,2.26,176.0,176.0,176.0
8320,266.5,330.5,2.26,168.0,168.0,168.0
8321,270.5,330.5,2.26,210.0,210.0,210.0
8322,274.5,330.5,2.26,225.0,225.0,225.0
8323,278.5,330.5,2.26,230.0,230.0,230.0
8324,282.5,330.5,2.26,233.0,233.0,233.0
8325,294.6,330.4,2.19,88.0,88.0,88.0
8326,298.5,330.5,2.26,51.0,51.0,51.0
8327,302.5,330.5,2.26,68.0,68.0,68.0
8328,306.5,330.5,2.26,88.0,88.0,88.0
8329,310.5,330.5,2.26,92.0,92.0,92.0
8330,314.5,330.5,2.26,91.0,91.0,91.0
8331,318.5,330.5,2.26,91.0,91.0,91.0
8332,322.5,330.5,2.26,92.0,92.0,92.0
8333,326.5,330.5,2.26,94.0,94.0,94.0
8334,330.5,330.5,2.26,96.0,96.0,96.0
8335,334.5,330.5,2.26,93.0,93.0,93.0
8336,338.5,330.5,2.26,88.0,88.0,88.0
8337,342.5,330.5,2.26,89.0,89.0,89.0
8338,346.5,330.5,2.26,98.0,98.0,98.0
8339,350.5,330.5,2.26,98.0,98.0,98.0
8340,354.5,330.5,2.26,96.0,96.0,96.0
8341,358.5,330.5,2.26,100.0,100.0,100.0
8342,362.5,330.5,2.26,94.0,94.0,94.0
8343,366.5,330.5,2.26,94.0,94.0,94.0
8344,370.5,330.5,2.26,94.0,94.0,94.0
8345,374.5,330.5,2.26,95.0,95.0,95.0
8346,378.5,330.5,2.26,95.0,95.0,95.0
8347,382.5,330.5,2.26,98.0,98.0,98.0
8348,386.5,330.5,2.26,99.0,99.0,99.0
8349,390.5,330.5,2.26,96.0,96.0,96.0
8350,394.5,330.5,2.26,95.0,95.0,95.0
8351,398.5,330.5,2.26,96.0,96.0,96.0
8352,402.0,330.5,1.95,99.0,99.0,99.0
8353,182.22,330.56,1.69,124.0,124.0,124.0
8354,202.5,331.0,1.95,185.0,185.0,185.0
8355,206.67,330.67,1.69,152.0,152.0,152.0
8356,178.71,334.29,2.33,172.0,172.0,172.0
8357,182.5,334.0,2.52,192.0,192.0,192.0
8358,186.58,334.11,2.46,201.0,201.0,201.0
8359,206.42,334.11,2.46,209.0,209.0,209.0
8360,2.0,334.5,2.52,120.0,120.0,120.0
8361,6.5,334.5,2.26,120.0,120.0,120.0
8362,10.5,334.5,2.26,119.0,119.0,119.0
8363,14.5,334.5,2.26,116.0,116.0,116.0
8364,18.5,334.5,2.26,117.0,117.0,117.0
8365,22.5,334.5,2.26,115.0,115.0,115.0
8366,26.5,334.5,2.26,115.0,115.0,115.0
8367,30.5,334.5,2.26,116.0,116.0,116.0
8368,34.5,334.5,2.26,116.0,116.0,116.0
8369,38.5,334.5,2.26,115.0,115.0,115.0
8370,42.5,334.5,2.26,114.0,114.0,114.0
8371,46.5,334.5,2.26,115.0,115.0,115.0
8372,50.5,334.5,2.26,115.0,115.0,115.0
8373,54.5,334.5,2.26,110.0,110.0,110.0
8374,58.5,334.5,2.26,110.0,110.0,110.0
8375,62.5,334.5,2.26,110.0,110.0,110.0
8376,66.5,334.5,2.26,109.0,109.0,109.0
8377,70.5,334.5,2.26,107.0,107.0,107.0
8378,74.5,334.5,2.26,106.0,106.0,106.0
8379,78.5,334.5,2.26,110.0,110.0,110.0
8380,82.5,334.5,2.26,105.0,105.0,105.0
8381,86.5,334.5,2.26,105.0,105.0,105.0
8382,90.5,334.5,2.26,103.0,103.0,103.0
8383,94.5,334.5,2.26,88.0,88.0,88.0
8384,98.5,334.5,2.26,108.0,108.0,108.0
8385,102.89,334.42,2.46,115.0,115.0,115.0
8386,106.11,334.78,1.69,50.0,50.0,50.0
8387,110.0,334.5,2.52,8.0,8.0,8.0
8388,114.5,334.5,2.26,7.0,7.0,7.0
8389,118.5,334.5,2.26,11.0,11.0,11.0
8390,122.5,334.5,2.26,15.0,15.0,15.0
8391,126.5,334.5,2.26,16.0,16.0,16.0
8392,130.5,334.5,2.26,28.0,28.0,28.0
8393,134.29,334.64,2.11,52.0,52.0,52.0
8394,138.22,334.39,2.39,101.0,101.0,101.0
8395,142.5,334.5,2.26,127.0,127.0,127.0
8396,146.5,334.5,2.26,100.0,100.0,100.0
8397,150.61,334.78,2.39,64.0,64.0,64.0
8398,154.41,334.65,2.33,52.0,52.0,52.0
8399,158.5,334.5,2.26,55.0,55.0,55.0
8400,162.5,334.5,2.26,64.0,64.0,64.0
8401,166.5,334.5,2.26,71.0,71.0,71.0
8402,170.43,334.14,2.11,78.0,78.0,78.0
8403,174.6,334.73,2.19,138.0,138.0,138.0
8404,190.5,334.5,2.26,206.0,206.0,206.0
8405,194.5,334.5,2.26,208.0,208.0,208.0
8406,198.5,334.5,2.26,210.0,210.0,210.0
8407,202.5,334.5,2.26,211.0,211.0,211.0
8408,210.5,334.5,2.26,207.0,207.0,207.0
8409,214.5,334.5,2.26,198.0,198.0,198.0
8410,218.5,334.5,2.26,196.0,196.0,196.0
8411,222.5,334.5,2.26,190.0,190.0,190.0
8412,226.5,334.5,2.26,201.0,201.0,201.0
8413,230.5,334.5,2.26,203.0,203.0,203.0
8414,234.5,334.5,2.26,205.0,205.0,205.0
8415,238.5,334.5,2.26,205.0,205.0,205.0
8416,242.5,334.5,2.26,208.0,208.0,208.0
8417,246.5,334.5,2.26,206.0,206.0,206.0
8418,250.5,334.5,2.26,199.0,199.0,199.0
8419,254.5,334.5,2.26,177.0,177.0,177.0
8420,258.5,334.5,2.26,164.0,164.0,164.0
8421,262.5,334.5,2.26,162.0,162.0,162.0
8422,266.5,334.5,2.26,189.0,189.0,189.0
8423,270.5,334.5,2.26,224.0,224.0,224.0
8424,274.5,334.5,2.26,227.0,227.0,227.0
8425,278.5,334.5,2.26,231.0,231.0,231.0
8426,282.35,335.45,2.52,177.0,177.0,177.0
8427,286.22,334.61,2.39,63.0,63.0,63.0
8428,290.41,334.65,2.33,47.0,47.0,47.0
8429,294.5,334.5,2.26,23.0,23.0,23.0
8430,298.5,334.5,2.26,32.0,32.0,32.0
8431,302.5,334.5,2.26,55.0,55.0,55.0
8432,306.5,334.5,2.26,91.0,91.0,91.0
8433,310.5,334.5,2.26,85.0,85.0,85.0
8434,314.5,334.5,2.26,88.0,88.0,88.0
8435,318.5,334.5,2.26,95.0,95.0,95.0
8436,322.5,334.5,2.26,94.0,94.0,94.0
8437,326.5,334.5,2.26,90.0,90.0,90.0
8438,330.5,334.5,2.26,94.0,94.0,94.0
8439,334.5,334.5,2.26,93.0,93.0,93.0
8440,338.5,334.5,2.26,94.0,94.0,94.0
8441,342.5,334.5,2.26,97.0,97.0,97.0
8442,346.5,334.5,2.26,96.0,96.0,96.0
8443,350.5,334.5,2.26,101.0,101.0,101.0
8444,354.5,334.5,2.26,101.0,101.0,101.0
8445,358.5,334.5,2.26,96.0,96.0,96.0
8446,362.5,334.5,2.26,93.0,93.0,93.0
8447,366.5,334.5,2.26,95.0,95.0,95.0
8448,370.5,334.5,2.26,93.0,93.0,93.0
8449,374.5,334.5,2.26,94.0,94.0,94.0
8450,378.5,334.5,2.26,95.0,95.0,95.0
8451,382.5,334.5,2.26,94.0,94.0,94.0
8452,386.5,334.5,2.26,97.0,97.0,97.0
8453,390.5,334.5,2.26,95.0,95.0,95.0
8454,394.5,334.5,2.26,94.0,94.0,94.0
8455,398.5,334.5,2.26,98.0,98.0,98.0
8456,402.0,334.5,1.95,100.0,100.0,100.0
8457,106.33,338.56,2.39,13.0,13.0,13.0
8458,170.61,338.22,2.39,164.0,164.0,164.0
8459,2.0,338.5,2.52,120.0,120.0,120.0
8460,6.5,338.5,2.26,121.0,121.0,121.0
8461,10.5,338.5,2.26,119.0,119.0,119.0
8462,14.5,338.5,2.26,118.0,118.0,118.0
8463,18.5,338.5,2.26,113.0,113.0,113.0
8464,22.5,338.5,2.26,117.0,117.0,117.0
8465,26.5,338.5,2.26,118.0,118.0,118.0
8466,30.5,338.5,2.26,114.0,114.0,114.0
8467,34.5,338.5,2.26,112.0,112.0,112.0
8468,38.5,338.5,2.26,114.0,114.0,114.0
8469,42.5,338.5,2.26,113.0,113.0,113.0
8470,46.5,338.5,2.26,109.0,109.0,109.0
8471,50.5,338.5,2.26,116.0,116.0,116.0
8472,54.5,338.5,2.26,112.0,112.0,112.0
8473,58.5,338.5,2.26,108.0,108.0,108.0
8474,62.5,338.5,2.26,110.0,110.0,110.0
8475,66.5,338.5,2.26,108.0,108.0,108.0
8476,70.5,338.5,2.26,105.0,105.0,105.0
8477,74.5,338.5,2.26,112.0,112.0,112.0
8478,78.5,338.5,2.26,108.0,108.0,108.0
8479,82.5,338.5,2.26,105.0,105.0,105.0
8480,86.5,338.5,2.26,104.0,104.0,104.0
8481,90.5,338.5,2.26,105.0,105.0,105.0
8482,94.5,338.5,2.26,96.0,96.0,96.0
8483,98.5,338.5,2.26,112.0,112.0,112.0
8484,102.23,338.23,2.03,111.0,111.0,111.0
8485,110.5,338.5,2.26,11.0,11.0,11.0
8486,114.5,338.5,2.26,11.0,11.0,11.0
8487,118.5,338.5,2.26,3.0,3.0,3.0
8488,122.5,338.5,2.26,20.0,20.0,20.0
8489,126.5,338.5,2.26,22.0,22.0,22.0
8490,130.5,338.5,2.26,36.0,36.0,36.0
8491,134.5,338.5,2.26,40.0,40.0,40.0
8492,138.5,338.5,2.26,73.0,73.0,73.0
8493,142.6,338.4,2.19,127.0,127.0,127.0
8494,146.5,338.5,2.26,149.0,149.0,149.0
8495,150.36,338.71,2.11,129.0,129.0,129.0
8496,154.75,338.25,1.95,106.0,106.0,106.0
8497,158.4,338.4,2.19,104.0,104.0,104.0
8498,162.5,338.5,2.26,116.0,116.0,116.0
8499,166.5,338.5,2.26,126.0,126.0,126.0
8500,174.5,338.5,2.26,170.0,170.0,170.0
8501,178.5,338.5,2.26,186.0,186.0,186.0
8502,182.5,338.5,2.26,190.0,190.0,190.0
8503,186.5,338.5,2.26,198.0,198.0,198.0
8504,190.5,338.5,2.26,204.0,204.0,204.0
8505,194.5,338.5,2.26,204.0,204.0,204.0
8506,198.5,338.5,2.26,205.0,205.0,205.0
8507,202.5,338.5,2.26,211.0,211.0,211.0
8508,206.5,338.5,2.26,211.0,211.0,211.0
8509,210.5,338.5,2.26,212.0,212.0,212.0
8510,214.5,338.5,2.26,213.0,213.0,213.0
8511,218.5,338.5,2.26,213.0,213.0,213.0
8512,222.5,338.5,2.26,208.0,208.0,208.0
8513,226.5,338.5,2.26,207.0,207.0,207.0
8514,230.5,338.5,2.26,204.0,204.0,204.0
8515,234.5,338.5,2.26,206.0,206.0,206.0
8516,238.5,338.5,2.26,207.0,207.0,207.0
8517,242.5,338.5,2.26,196.0,196.0,196.0
8518,246.5,338.5,2.26,195.0,195.0,195.0
8519,250.5,338.5,2.26,190.0,190.0,190.0
8520,254.5,338.5,2.26,170.0,170.0,170.0
8521,258.5,338.5,2.26,164.0,164.0,164.0
8522,262.2,338.53,2.19,153.0,153.0,153.0
8523,266.22,338.61,2.39,222.0,222.0,222.0
8524,270.5,338.5,2.26,228.0,228.0,228.0
8525,274.5,338.5,2.26,230.0,230.0,230.0
8526,279.0,338.83,2.71,222.0,222.0,222.0
8527,286.0,338.5,2.52,55.0,55.0,55.0
8528,291.11,338.58,2.46,62.0,62.0,62.0
8529,295.0,338.5,1.95,8.0,8.0,8.0
8530,298.5,338.5,2.26,22.0,22.0,22.0
8531,302.5,338.5,2.26,52.0,52.0,52.0
8532,306.5,338.5,2.26,71.0,71.0,71.0
8533,310.5,338.5,2.26,95.0,95.0,95.0
8534,314.5,338.5,2.26,86.0,86.0,86.0
8535,318.5,338.5,2.26,93.0,93.0,93.0
8536,322.5,338.5,2.26,95.0,95.0,95.0
8537,326.5,338.5,2.26,93.0,93.0,93.0
8538,330.5,338.5,2.26,95.0,95.0,95.0
8539,334.5,338.5,2.26,96.0,96.0,96.0
8540,338.5,338.5,2.26,95.0,95.0,95.0
8541,342.5,338.5,2.26,97.0,97.0,97.0
8542,346.5,338.5,2.26,99.0,99.0,99.0
8543,350.5,338.5,2.26,98.0,98.0,98.0
8544,354.5,338.5,2.26,99.0,99.0,99.0
8545,358.5,338.5,2.26,96.0,96.0,96.0
8546,362.5,338.5,2.26,94.0,94.0,94.0
8547,366.5,338.5,2.26,94.0,94.0,94.0
8548,370.5,338.5,2.26,94.0,94.0,94.0
8549,374.5,338.5,2.26,92.0,92.0,92.0
8550,378.5,338.5,2.26,94.0,94.0,94.0
8551,382.5,338.5,2.26,90.0,90.0,90.0
8552,386.5,338.5,2.26,97.0,97.0,97.0
8553,390.5,338.5,2.26,95.0,95.0,95.0
8554,394.5,338.5,2.26,99.0,99.0,99.0
8555,398.5,338.5,2.26,102.0,102.0,102.0
8556,402.0,338.5,1.95,100.0,100.0,100.0
8557,102.36,343.36,2.11,74.0,74.0,74.0
8558,142.41,342.35,2.33,89.0,89.0,89.0
8559,154.42,342.11,2.46,161.0,161.0,161.0
8560,158.59,342.35,2.33,165.0,165.0,165.0
8561,282.25,342.25,2.52,63.0,63.0,63.0
8562,2.0,342.5,2.52,120.0,120.0,120.0
8563,6.5,342.5,2.26,123.0,123.0,123.0
8564,10.5,342.5,2.26,123.0,123.0,123.0
8565,14.5,342.5,2.26,118.0,118.0,118.0
8566,18.5,342.5,2.26,117.0,117.0,117.0
8567,22.5,342.5,2.26,119.0,119.0,119.0
8568,26.5,342.5,2.26,118.0,118.0,118.0
8569,30.5,342.5,2.26,116.0,116.0,116.0
8570,34.5,342.5,2.26,112.0,112.0,112.0
8571,38.5,342.5,2.26,112.0,112.0,112.0
8572,42.5,342.5,2.26,113.0,113.0,113.0
8573,46.5,342.5,2.26,112.0,112.0,112.0
8574,50.5,342.5,2.26,115.0,115.0,115.0
8575,54.5,342.5,2.26,112.0,112.0,112.0
8576,58.5,342.5,2.26,108.0,108.0,108.0
8577,62.5,342.5,2.26,108.0,108.0,108.0
8578,66.5,342.5,2.26,107.0,107.0,107.0
8579,70.5,342.5,2.26,107.0,107.0,107.0
8580,74.5,342.5,2.26,106.0,106.0,106.0
8581,78.5,342.5,2.26,105.0,105.0,105.0
8582,82.5,342.5,2.26,105.0,105.0,105.0
8583,86.5,342.5,2.26,104.0,104.0,104.0
8584,90.5,342.5,2.26,104.0,104.0,104.0
8585,94.5,342.5,2.26,99.0,99.0,99.0
8586,98.86,342.67,2.59,109.0,109.0,109.0
8587,106.0,342.5,2.52,8.0,8.0,8.0
8588,110.5,342.5,2.26,20.0,20.0,20.0
8589,114.5,342.5,2.26,16.0,16.0,16.0
8590,118.5,342.5,2.26,3.0,3.0,3.0
8591,122.5,342.5,2.26,7.0,7.0,7.0
8592,126.5,342.5,2.26,29.0,29.0,29.0
8593,130.5,342.5,2.26,36.0,36.0,36.0
8594,134.5,342.5,2.26,36.0,36.0,36.0
8595,138.5,342.5,2.26,50.0,50.0,50.0
8596,146.5,342.5,2.26,128.0,128.0,128.0
8597,150.5,342.5,2.26,163.0,163.0,163.0
8598,162.5,342.5,2.26,158.0,158.0,158.0
8599,166.5,342.5,2.26,158.0,158.0,158.0
8600,170.5,342.5,2.26,171.0,171.0,171.0
8601,174.5,342.5,2.26,181.0,181.0,181.0
8602,178.5,342.5,2.26,183.0,183.0,183.0
8603,182.5,342.5,2.26,177.0,177.0,177.0
8604,186.5,342.5,2.26,178.0,178.0,178.0
8605,190.5,342.5,2.26,188.0,188.0,188.0
8606,194.5,342.5,2.26,190.0,190.0,190.0
8607,198.5,342.5,2.26,196.0,196.0,196.0
8608,202.5,342.5,2.26,200.0,200.0,200.0
8609,206.5,342.5,2.26,205.0,205.0,205.0
8610,210.5,342.5,2.26,208.0,208.0,208.0
8611,214.5,342.5,2.26,210.0,210.0,210.0
8612,218.5,342.5,2.26,211.0,211.0,211.0
8613,222.5,342.5,2.26,210.0,210.0,210.0
8614,226.5,342.5,2.26,212.0,212.0,212.0
8615,230.5,342.5,2.26,209.0,209.0,209.0
8616,234.5,342.5,2.26,205.0,205.0,205.0
8617,238.5,342.5,2.26,201.0,201.0,201.0
8618,242.5,342.5,2.26,189.0,189.0,189.0
8619,246.5,342.5,2.26,169.0,169.0,169.0
8620,250.47,342.65,2.33,154.0,154.0,154.0
8621,254.36,342.29,2.11,150.0,150.0,150.0
8622,258.4,342.4,2.19,122.0,122.0,122.0
8623,262.6,342.6,2.19,220.0,220.0,220.0
8624,266.5,342.5,2.26,227.0,227.0,227.0
8625,270.5,342.5,2.26,230.0,230.0,230.0
8626,275.73,342.65,2.88,222.0,222.0,222.0
8627,287.0,342.5,2.52,46.0,46.0,46.0
8628,291.5,342.5,2.26,85.0,85.0,85.0
8629,295.0,342.5,1.95,8.0,8.0,8.0
8630,298.5,342.5,2.26,19.0,19.0,19.0
8631,302.5,342.5,2.26,52.0,52.0,52.0
8632,306.5,342.5,2.26,53.0,53.0,53.0
8633,310.5,342.5,2.26,86.0,86.0,86.0
8634,314.5,342.5,2.26,88.0,88.0,88.0
8635,318.5,342.5,2.26,93.0,93.0,93.0
8636,322.5,342.5,2.26,94.0,94.0,94.0
8637,326.5,342.5,2.26,95.0,95.0,95.0
8638,330.5,342.5,2.26,95.0,95.0,95.0
8639,334.5,342.5,2.26,94.0,94.0,94.0
8640,338.5,342.5,2.26,98.0,98.0,98.0
8641,342.5,342.5,2.26,95.0,95.0,95.0
8642,346.5,342.5,2.26,96.0,96.0,96.0
8643,350.5,342.5,2.26,99.0,99.0,99.0
8644,354.5,342.5,2.26,99.0,99.0,99.0
8645,358.5,342.5,2.26,99.0,99.0,99.0
8646,362.5,342.5,2.26,95.0,95.0,95.0
8647,366.5,342.5,2.26,94.0,94.0,94.0
8648,370.5,342.5,2.26,96.0,96.0,96.0
8649,374.5,342.5,2.26,96.0,96.0,96.0
8650,378.5,342.5,2.26,97.0,97.0,97.0
8651,382.5,342.5,2.26,95.0,95.0,95.0
8652,386.5,342.5,2.26,95.0,95.0,95.0
8653,390.5,342.5,2.26,97.0,97.0,97.0
8654,394.5,342.5,2.26,98.0,98.0,98.0
8655,398.5,342.5,2.26,101.0,101.0,101.0
8656,402.0,342.5,1.95,100.0,100.0,100.0
8657,254.67,345.73,2.19,96.0,96.0,96.0
8658,258.39,346.56,2.39,212.0,212.0,212.0
8659,278.56,346.39,2.39,70.0,70.0,70.0
8660,2.0,346.5,2.52,118.0,118.0,118.0
8661,6.5,346.5,2.26,120.0,120.0,120.0
8662,10.5,346.5,2.26,123.0,123.0,123.0
8663,14.5,346.5,2.26,115.0,115.0,115.0
8664,18.5,346.5,2.26,114.0,114.0,114.0
8665,22.5,346.5,2.26,113.0,113.0,113.0
8666,26.5,346.5,2.26,119.0,119.0,119.0
8667,30.5,346.5,2.26,115.0,115.0,115.0
8668,34.5,346.5,2.26,114.0,114.0,114.0
8669,38.5,346.5,2.26,109.0,109.0,109.0
8670,42.5,346.5,2.26,110.0,110.0,110.0
8671,46.5,346.5,2.26,111.0,111.0,111.0
8672,50.5,346.5,2.26,112.0,112.0,112.0
8673,54.5,346.5,2.26,111.0,111.0,111.0
8674,58.5,346.5,2.26,113.0,113.0,113.0
8675,62.5,346.5,2.26,105.0,105.0,105.0
8676,66.5,346.5,2.26,104.0,104.0,104.0
8677,70.5,346.5,2.26,103.0,103.0,103.0
8678,74.5,346.5,2.26,108.0,108.0,108.0
8679,78.5,346.5,2.26,109.0,109.0,109.0
8680,82.5,346.5,2.26,110.0,110.0,110.0
8681,86.5,346.5,2.26,104.0,104.0,104.0
8682,90.5,346.5,2.26,105.0,105.0,105.0
8683,95.39,346.57,2.71,99.0,99.0,99.0
8684,99.77,347.31,2.03,169.0,169.0,169.0
8685,105.61,346.57,2.71,15.0,15.0,15.0
8686,110.5,346.5,2.26,18.0,18.0,18.0
8687,114.5,346.5,2.26,17.0,17.0,17.0
8688,118.5,346.5,2.26,5.0,5.0,5.0
8689,122.5,346.5,2.26,4.0,4.0,4.0
8690,126.5,346.5,2.26,15.0,15.0,15.0
8691,130.5,346.5,2.26,40.0,40.0,40.0
8692,134.5,346.5,2.26,46.0,46.0,46.0
8693,138.5,346.5,2.26,35.0,35.0,35.0
8694,142.78,346.61,2.39,51.0,51.0,51.0
8695,146.77,346.23,2.03,96.0,96.0,96.0
8696,150.5,346.5,2.26,140.0,140.0,140.0
8697,154.5,346.5,2.26,154.0,154.0,154.0
8698,158.5,346.5,2.26,155.0,155.0,155.0
8699,162.5,346.5,2.26,160.0,160.0,160.0
8700,166.5,346.5,2.26,147.0,147.0,147.0
8701,170.5,347.0,2.52,151.0,151.0,151.0
8702,174.5,346.5,2.26,152.0,152.0,152.0
8703,178.5,346.5,2.26,129.0,129.0,129.0
8704,182.5,346.5,2.26,146.0,146.0,146.0
8705,186.69,346.56,2.26,154.0,154.0,154.0
8706,190.5,346.5,2.26,158.0,158.0,158.0
8707,194.5,346.5,2.26,172.0,172.0,172.0
8708,198.5,346.5,2.26,183.0,183.0,183.0
8709,202.5,346.5,2.26,191.0,191.0,191.0
8710,206.5,346.5,2.26,196.0,196.0,196.0
8711,210.5,346.5,2.26,201.0,201.0,201.0
8712,214.5,346.5,2.26,205.0,205.0,205.0
8713,218.5,346.5,2.26,208.0,208.0,208.0
8714,222.5,346.5,2.26,208.0,208.0,208.0
8715,226.5,346.5,2.26,210.0,210.0,210.0
8716,230.5,346.5,2.26,205.0,205.0,205.0
8717,234.5,346.5,2.26,189.0,189.0,189.0
8718,238.5,346.5,2.26,189.0,189.0,189.0
8719,242.5,346.5,2.26,157.0,157.0,157.0
8720,246.89,346.42,2.46,150.0,150.0,150.0
8721,251.04,348.21,2.76,127.0,127.0,127.0
8722,262.5,346.5,2.26,225.0,225.0,225.0
8723,266.5,346.5,2.26,230.0,230.0,230.0
8724,270.5,346.5,2.26,232.0,232.0,232.0
8725,274.29,346.71,2.33,215.0,215.0,215.0
8726,282.5,346.5,2.26,73.0,73.0,73.0
8727,286.5,346.5,2.26,51.0,51.0,51.0
8728,290.5,346.5,2.26,101.0,101.0,101.0
8729,294.5,346.5,2.26,24.0,24.0,24.0
8730,298.5,346.5,2.26,13.0,13.0,13.0
8731,302.5,346.5,2.26,49.0,49.0,49.0
8732,306.5,346.5,2.26,57.0,57.0,57.0
8733,310.5,346.5,2.26,58.0,58.0,58.0
8734,314.5,346.5,2.26,86.0,86.0,86.0
8735,318.5,346.5,2.26,86.0,86.0,86.0
8736,322.5,346.5,2.26,95.0,95.0,95.0
8737,326.5,346.5,2.26,96.0,96.0,96.0
8738,330.5,346.5,2.26,97.0,97.0,97.0
8739,334.5,346.5,2.26,93.0,93.0,93.0
8740,338.5,346.5,2.26,98.0,98.0,98.0
8741,342.5,346.5,2.26,96.0,96.0,96.0
8742,346.5,346.5,2.26,95.0,95.0,95.0
8743,350.5,346.5,2.26,97.0,97.0,97.0
8744,354.5,346.5,2.26,96.0,96.0,96.0
8745,358.5,346.5,2.26,98.0,98.0,98.0
8746,362.5,346.5,2.26,95.0,95.0,95.0
8747,366.5,346.5,2.26,92.0,92.0,92.0
8748,370.5,346.5,2.26,95.0,95.0,95.0
8749,374.5,346.5,2.26,93.0,93.0,93.0
8750,378.5,346.5,2.26,98.0,98.0,98.0
8751,382.5,346.5,2.26,97.0,97.0,97.0
8752,386.5,346.5,2.26,95.0,95.0,95.0
8753,390.5,346.5,2.26,96.0,96.0,96.0
8754,394.5,346.5,2.26,95.0,95.0,95.0
8755,398.5,346.5,2.26,98.0,98.0,98.0
8756,402.0,346.5,1.95,101.0,101.0,101.0
8757,101.07,350.14,2.11,190.0,190.0,190.0
8758,146.27,350.47,2.19,57.0,57.0,57.0
8759,186.31,350.44,2.26,111.0,111.0,111.0
8760,254.62,350.44,2.26,222.0,222.0,222.0
8761,2.0,350.5,2.52,118.0,118.0,118.0
8762,6.5,350.5,2.26,118.0,118.0,118.0
8763,10.5,350.5,2.26,115.0,115.0,115.0
