i,centro_x,centro_y,radio,color_r,color_g,color_b
5047,447.5,327.5,3.39,255.0,255.0,255.0
5048,453.5,327.5,3.39,255.0,255.0,255.0
5049,459.5,327.5,3.39,255.0,255.0,255.0
5050,465.5,327.5,3.39,255.0,255.0,255.0
5051,471.5,327.5,3.39,255.0,255.0,255.0
5052,477.5,327.5,3.39,255.0,255.0,255.0
5053,483.5,327.5,3.39,255.0,255.0,255.0
5054,489.5,327.5,3.39,255.0,255.0,255.0
5055,495.5,327.5,3.39,255.0,255.0,255.0
5056,501.5,327.5,3.39,255.0,255.0,255.0
5057,507.5,327.5,3.39,255.0,255.0,255.0
5058,513.5,327.5,3.39,255.0,255.0,255.0
5059,519.5,327.5,3.39,255.0,255.0,255.0
5060,525.5,327.5,3.39,255.0,255.0,255.0
5061,531.5,327.5,3.39,255.0,255.0,255.0
5062,537.5,327.5,3.39,255.0,255.0,255.0
5063,543.5,327.5,3.39,255.0,255.0,255.0
5064,549.5,327.5,3.39,255.0,255.0,255.0
5065,555.5,327.5,3.39,255.0,255.0,255.0
5066,560.5,327.5,2.76,255.0,255.0,255.0
5067,219.36,329.6,4.11,250.0,225.0,36.0
5068,226.79,328.81,3.91,236.0,215.0,36.0
5069,333.84,329.06,4.03,239.0,213.0,27.0
5070,196.42,331.92,2.76,127.0,83.0,108.0
5071,200.63,332.63,3.48,71.0,99.0,170.0
5072,208.32,332.8,4.37,91.0,116.0,141.0
5073,357.5,333.55,3.48,71.0,66.0,127.0
5074,412.75,333.49,4.11,200.0,68.0,71.0
5075,141.43,333.39,2.71,191.0,69.0,67.0
5076,147.14,333.32,3.74,197.0,41.0,35.0
5077,228.56,333.29,3.29,89.0,102.0,102.0
5078,244.06,333.33,3.24,59.0,91.0,160.0
5079,315.46,333.41,3.43,49.0,74.0,148.0
5080,321.68,333.39,3.61,52.0,73.0,147.0
5081,343.4,333.9,2.52,88.0,82.0,86.0
5082,350.76,333.39,3.83,49.0,61.0,140.0
5083,3.0,333.5,3.66,255.0,255.0,255.0
5084,9.5,333.5,3.39,255.0,255.0,255.0
5085,15.5,333.5,3.39,255.0,255.0,255.0
5086,21.5,333.5,3.39,255.0,255.0,255.0
5087,27.5,333.5,3.39,255.0,255.0,255.0
5088,33.5,333.5,3.39,255.0,255.0,255.0
5089,39.5,333.5,3.39,255.0,255.0,255.0
5090,45.5,333.5,3.39,255.0,255.0,255.0
5091,51.5,333.5,3.39,255.0,255.0,255.0
5092,57.5,333.5,3.39,255.0,255.0,255.0
5093,63.5,333.5,3.39,255.0,255.0,255.0
5094,69.5,333.5,3.39,255.0,255.0,255.0
5095,75.5,333.5,3.39,255.0,255.0,255.0
5096,81.5,333.5,3.39,255.0,255.0,255.0
5097,87.5,333.5,3.39,255.0,255.0,255.0
5098,93.5,333.5,3.39,255.0,255.0,255.0
5099,99.5,333.5,3.39,255.0,255.0,255.0
5100,105.5,333.5,3.39,255.0,255.0,255.0
5101,111.5,333.5,3.39,254.0,255.0,255.0
5102,117.5,333.5,3.39,254.0,254.0,254.0
5103,123.5,333.5,3.39,253.0,254.0,253.0
5104,129.5,333.5,3.39,253.0,252.0,253.0
5105,135.56,335.04,4.15,232.0,199.0,198.0
5106,153.5,333.5,3.39,198.0,40.0,32.0
5107,159.5,333.5,3.39,196.0,41.0,34.0
5108,165.5,333.5,3.39,196.0,38.0,32.0
5109,171.5,333.5,3.39,195.0,33.0,28.0
5110,177.5,333.5,3.39,195.0,28.0,27.0
5111,183.38,333.62,3.43,194.0,24.0,25.0
5112,189.74,333.6,3.66,188.0,22.0,27.0
5113,249.5,333.5,3.39,60.0,101.0,170.0
5114,255.5,333.5,3.39,62.0,99.0,173.0
5115,261.5,333.5,3.39,60.0,98.0,171.0
5116,267.5,333.5,3.39,59.0,97.0,170.0
5117,273.5,333.5,3.39,59.0,97.0,170.0
5118,279.5,333.5,3.39,57.0,95.0,168.0
5119,285.5,333.5,3.39,56.0,94.0,166.0
5120,291.5,333.5,3.39,54.0,92.0,164.0
5121,297.5,333.5,3.39,52.0,90.0,163.0
5122,303.5,333.5,3.39,51.0,89.0,162.0
5123,309.5,333.5,3.39,49.0,85.0,159.0
5124,340.39,333.3,2.71,194.0,164.0,70.0
5125,363.19,333.89,2.93,109.0,32.0,42.0
5126,368.98,333.4,3.66,139.0,28.0,20.0
5127,375.5,333.5,3.39,149.0,28.0,28.0
5128,381.5,333.5,3.39,158.0,29.0,26.0
5129,387.5,333.5,3.39,172.0,24.0,25.0
5130,393.5,333.5,3.39,191.0,23.0,25.0
5131,399.5,333.5,3.39,196.0,31.0,26.0
5132,405.5,333.5,3.39,194.0,33.0,29.0
5133,421.8,334.13,3.78,248.0,244.0,244.0
5134,429.0,333.5,3.66,252.0,253.0,253.0
5135,435.5,333.5,3.39,254.0,254.0,254.0
5136,441.5,333.5,3.39,254.0,254.0,254.0
5137,447.5,333.5,3.39,255.0,255.0,255.0
5138,453.5,333.5,3.39,255.0,255.0,255.0
5139,459.5,333.5,3.39,255.0,255.0,255.0
5140,465.5,333.5,3.39,255.0,255.0,255.0
5141,471.5,333.5,3.39,255.0,255.0,255.0
5142,477.5,333.5,3.39,255.0,255.0,255.0
5143,483.5,333.5,3.39,255.0,255.0,255.0
5144,489.5,333.5,3.39,255.0,255.0,255.0
5145,495.5,333.5,3.39,255.0,255.0,255.0
5146,501.5,333.5,3.39,255.0,255.0,255.0
5147,507.5,333.5,3.39,255.0,255.0,255.0
5148,513.5,333.5,3.39,255.0,255.0,255.0
5149,519.5,333.5,3.39,255.0,255.0,255.0
5150,525.5,333.5,3.39,255.0,255.0,255.0
5151,531.5,333.5,3.39,255.0,255.0,255.0
5152,537.5,333.5,3.39,255.0,255.0,255.0
5153,543.5,333.5,3.39,255.0,255.0,255.0
5154,549.5,333.5,3.39,255.0,255.0,255.0
5155,555.5,333.5,3.39,255.0,255.0,255.0
5156,560.5,333.5,2.76,255.0,255.0,255.0
5157,237.2,334.2,3.61,49.0,63.0,139.0
5158,332.9,333.6,2.52,178.0,160.0,58.0
5159,220.33,334.0,2.39,198.0,179.0,50.0
5160,231.6,337.98,3.57,49.0,63.0,139.0
5161,190.5,339.15,2.52,146.0,45.0,62.0
5162,195.55,338.93,3.66,83.0,95.0,165.0
5163,327.47,338.6,3.7,50.0,66.0,148.0
5164,345.19,338.81,3.87,47.0,55.0,134.0
5165,364.0,339.5,2.65,89.0,45.0,82.0
5166,416.94,338.84,3.14,190.0,44.0,45.0
5167,140.87,339.36,3.87,196.0,42.0,34.0
5168,185.2,339.49,3.61,179.0,24.0,28.0
5169,201.91,339.27,3.74,57.0,103.0,167.0
5170,207.84,338.92,3.43,56.0,88.0,158.0
5171,213.44,339.07,3.61,54.0,87.0,153.0
5172,219.55,339.0,3.74,64.0,92.0,149.0
5173,225.6,339.0,3.66,57.0,80.0,155.0
5174,333.35,339.05,3.57,54.0,76.0,145.0
5175,339.0,338.94,3.19,48.0,67.0,126.0
5176,3.0,339.5,3.66,255.0,255.0,255.0
5177,9.5,339.5,3.39,255.0,255.0,255.0
5178,15.5,339.5,3.39,255.0,255.0,255.0
5179,21.5,339.5,3.39,255.0,255.0,255.0
5180,27.5,339.5,3.39,255.0,255.0,255.0
5181,33.5,339.5,3.39,255.0,255.0,255.0
5182,39.5,339.5,3.39,255.0,255.0,255.0
5183,45.5,339.5,3.39,255.0,255.0,255.0
5184,51.5,339.5,3.39,255.0,255.0,255.0
5185,57.5,339.5,3.39,255.0,255.0,255.0
5186,63.5,339.5,3.39,255.0,255.0,255.0
5187,69.5,339.5,3.39,255.0,255.0,255.0
5188,75.5,339.5,3.39,255.0,255.0,255.0
5189,81.5,339.5,3.39,255.0,255.0,255.0
5190,87.5,339.5,3.39,255.0,255.0,255.0
5191,93.5,339.5,3.39,255.0,255.0,255.0
5192,99.5,339.5,3.39,255.0,255.0,255.0
5193,105.5,339.5,3.39,255.0,255.0,255.0
5194,111.5,339.5,3.39,254.0,254.0,254.0
5195,117.5,339.5,3.39,253.0,254.0,254.0
5196,123.43,339.43,3.34,253.0,252.0,251.0
5197,129.93,339.64,3.78,250.0,246.0,246.0
5198,147.5,339.5,3.39,194.0,42.0,33.0
5199,153.5,339.5,3.39,194.0,43.0,34.0
5200,159.5,339.5,3.39,194.0,40.0,32.0
5201,165.5,339.5,3.39,196.0,34.0,29.0
5202,171.5,339.5,3.39,195.0,29.0,27.0
5203,178.0,339.5,3.66,193.0,23.0,28.0
5204,237.48,339.91,3.24,64.0,95.0,166.0
5205,243.5,339.5,3.39,64.0,99.0,169.0
5206,249.5,339.5,3.39,61.0,100.0,171.0
5207,255.5,339.5,3.39,61.0,99.0,172.0
5208,261.5,339.5,3.39,61.0,99.0,171.0
5209,267.5,339.5,3.39,59.0,97.0,169.0
5210,273.5,339.5,3.39,58.0,96.0,168.0
5211,279.5,339.5,3.39,57.0,95.0,167.0
5212,285.5,339.5,3.39,56.0,94.0,166.0
5213,291.5,339.5,3.39,54.0,92.0,164.0
5214,297.5,339.5,3.39,52.0,90.0,162.0
5215,303.5,339.5,3.39,51.0,89.0,161.0
5216,309.5,339.5,3.39,50.0,89.0,161.0
5217,315.5,339.5,3.39,49.0,84.0,156.0
5218,321.35,339.62,3.29,48.0,71.0,144.0
5219,351.5,339.5,3.39,51.0,58.0,144.0
5220,358.18,339.55,3.74,55.0,65.0,142.0
5221,369.41,339.46,3.52,124.0,27.0,26.0
5222,375.5,339.5,3.39,140.0,28.0,28.0
5223,381.5,339.5,3.39,149.0,29.0,26.0
5224,387.5,339.5,3.39,169.0,24.0,25.0
5225,393.5,339.5,3.39,193.0,22.0,25.0
5226,399.5,339.5,3.39,196.0,31.0,27.0
5227,405.5,339.5,3.39,196.0,32.0,28.0
5228,411.5,339.5,3.39,192.0,32.0,30.0
5229,424.19,339.87,3.14,250.0,236.0,238.0
5230,429.5,339.5,3.39,252.0,253.0,253.0
5231,435.5,339.5,3.39,254.0,254.0,254.0
5232,441.5,339.5,3.39,253.0,254.0,254.0
5233,447.5,339.5,3.39,255.0,254.0,255.0
5234,453.5,339.5,3.39,255.0,255.0,255.0
5235,459.5,339.5,3.39,255.0,255.0,255.0
5236,465.5,339.5,3.39,255.0,255.0,255.0
5237,471.5,339.5,3.39,255.0,255.0,255.0
5238,477.5,339.5,3.39,255.0,255.0,255.0
5239,483.5,339.5,3.39,255.0,255.0,255.0
5240,489.5,339.5,3.39,255.0,255.0,255.0
5241,495.5,339.5,3.39,255.0,255.0,255.0
5242,501.5,339.5,3.39,255.0,255.0,255.0
5243,507.5,339.5,3.39,255.0,255.0,255.0
5244,513.5,339.5,3.39,255.0,255.0,255.0
5245,519.5,339.5,3.39,255.0,255.0,255.0
5246,525.5,339.5,3.39,255.0,255.0,255.0
5247,531.5,339.5,3.39,255.0,255.0,255.0
5248,537.5,339.5,3.39,255.0,255.0,255.0
5249,543.5,339.5,3.39,255.0,255.0,255.0
5250,549.5,339.5,3.39,255.0,255.0,255.0
5251,555.5,339.5,3.39,255.0,255.0,255.0
5252,560.5,339.5,2.76,255.0,255.0,255.0
5253,423.16,343.79,2.46,187.0,79.0,84.0
5254,135.2,345.0,3.83,195.0,44.0,38.0
5255,189.05,345.05,2.65,103.0,67.0,103.0
5256,363.59,345.34,3.61,62.0,55.0,129.0
5257,369.07,345.26,2.93,95.0,27.0,38.0
5258,126.2,345.18,4.03,242.0,224.0,221.0
5259,194.76,345.22,3.83,69.0,100.0,166.0
5260,231.56,345.07,3.61,63.0,96.0,169.0
5261,327.24,345.32,3.43,49.0,81.0,149.0
5262,339.54,345.08,3.52,47.0,53.0,138.0
5263,418.24,345.18,3.99,197.0,33.0,29.0
5264,3.0,345.5,3.66,255.0,255.0,255.0
5265,9.5,345.5,3.39,255.0,255.0,255.0
5266,15.5,345.5,3.39,255.0,255.0,255.0
5267,21.5,345.5,3.39,255.0,255.0,255.0
5268,27.5,345.5,3.39,255.0,255.0,255.0
5269,33.5,345.5,3.39,255.0,255.0,255.0
5270,39.5,345.5,3.39,255.0,255.0,255.0
5271,45.5,345.5,3.39,255.0,255.0,255.0
5272,51.5,345.5,3.39,255.0,255.0,255.0
5273,57.5,345.5,3.39,255.0,255.0,255.0
5274,63.5,345.5,3.39,255.0,255.0,255.0
5275,69.5,345.5,3.39,255.0,255.0,255.0
5276,75.5,345.5,3.39,255.0,255.0,255.0
5277,81.5,345.5,3.39,255.0,255.0,255.0
5278,87.5,345.5,3.39,255.0,255.0,255.0
5279,93.5,345.5,3.39,255.0,255.0,255.0
5280,99.5,345.5,3.39,255.0,255.0,255.0
5281,105.5,345.5,3.39,254.0,254.0,254.0
5282,111.5,345.5,3.39,254.0,254.0,254.0
5283,117.93,345.44,3.61,253.0,253.0,254.0
5284,141.5,345.5,3.39,199.0,40.0,32.0
5285,147.5,345.5,3.39,196.0,43.0,35.0
5286,153.5,345.5,3.39,197.0,41.0,34.0
5287,159.5,345.5,3.39,196.0,35.0,30.0
5288,165.5,345.5,3.39,195.0,30.0,27.0
5289,171.5,345.5,3.39,195.0,23.0,26.0
5290,177.59,345.43,3.43,181.0,25.0,26.0
5291,183.64,345.36,3.39,153.0,29.0,26.0
5292,201.5,345.5,3.39,66.0,98.0,171.0
5293,207.5,345.5,3.39,57.0,98.0,171.0
5294,213.38,345.68,3.29,59.0,94.0,166.0
5295,219.16,344.77,3.14,53.0,73.0,157.0
5296,225.41,345.54,3.43,55.0,79.0,152.0
5297,237.5,345.5,3.39,61.0,100.0,173.0
5298,243.5,345.5,3.39,61.0,100.0,171.0
5299,249.5,345.5,3.39,62.0,99.0,172.0
5300,255.5,345.5,3.39,61.0,99.0,172.0
5301,261.5,345.5,3.39,60.0,98.0,171.0
5302,267.5,345.5,3.39,60.0,98.0,171.0
5303,273.5,345.5,3.39,58.0,96.0,169.0
5304,279.5,345.5,3.39,56.0,94.0,167.0
5305,285.5,345.5,3.39,55.0,93.0,166.0
5306,291.5,345.5,3.39,53.0,91.0,164.0
5307,297.5,345.5,3.39,52.0,90.0,163.0
5308,303.5,345.5,3.39,52.0,89.0,163.0
5309,309.5,345.5,3.39,51.0,88.0,163.0
5310,315.5,345.5,3.39,50.0,86.0,160.0
5311,321.5,345.5,3.39,48.0,85.0,157.0
5312,333.32,345.39,3.48,48.0,63.0,133.0
5313,345.5,345.5,3.39,49.0,64.0,140.0
5314,351.5,345.5,3.39,49.0,66.0,142.0
5315,357.5,345.5,3.39,48.0,69.0,140.0
5316,375.0,345.5,3.66,126.0,26.0,23.0
5317,381.5,345.5,3.39,141.0,28.0,22.0
5318,387.5,345.5,3.39,168.0,25.0,25.0
5319,393.5,345.5,3.39,196.0,24.0,26.0
5320,399.5,345.5,3.39,196.0,32.0,28.0
5321,405.5,345.5,3.39,197.0,33.0,29.0
5322,411.5,345.5,3.39,196.0,32.0,28.0
5323,429.5,345.72,3.57,251.0,244.0,243.0
5324,435.5,345.5,3.39,252.0,253.0,253.0
5325,441.5,345.5,3.39,252.0,254.0,254.0
5326,447.5,345.5,3.39,254.0,254.0,255.0
5327,453.5,345.5,3.39,255.0,255.0,255.0
5328,459.5,345.5,3.39,255.0,255.0,255.0
5329,465.5,345.5,3.39,255.0,255.0,255.0
5330,471.5,345.5,3.39,255.0,255.0,255.0
5331,477.5,345.5,3.39,255.0,255.0,255.0
5332,483.5,345.5,3.39,255.0,255.0,255.0
5333,489.5,345.5,3.39,255.0,255.0,255.0
5334,495.5,345.5,3.39,255.0,255.0,255.0
5335,501.5,345.5,3.39,255.0,255.0,255.0
5336,507.5,345.5,3.39,255.0,255.0,255.0
5337,513.5,345.5,3.39,255.0,255.0,255.0
5338,519.5,345.5,3.39,255.0,255.0,255.0
5339,525.5,345.5,3.39,255.0,255.0,255.0
5340,531.5,345.5,3.39,255.0,255.0,255.0
5341,537.5,345.5,3.39,255.0,255.0,255.0
5342,543.5,345.5,3.39,255.0,255.0,255.0
5343,549.5,345.5,3.39,255.0,255.0,255.0
5344,555.5,345.5,3.39,255.0,255.0,255.0
5345,560.5,345.5,2.76,255.0,255.0,255.0
5346,129.29,349.93,2.99,186.0,53.0,51.0
5347,183.64,351.36,3.24,113.0,27.0,25.0
5348,189.71,351.0,3.61,80.0,89.0,148.0
5349,425.58,350.42,4.07,192.0,55.0,53.0
5350,122.91,350.51,3.34,242.0,230.0,228.0
5351,219.5,351.0,3.66,60.0,99.0,168.0
5352,339.57,351.41,3.43,51.0,81.0,157.0
5353,369.5,351.5,2.76,78.0,28.0,52.0
5354,3.0,351.5,3.66,255.0,255.0,255.0
5355,9.5,351.5,3.39,255.0,255.0,255.0
5356,15.5,351.5,3.39,255.0,255.0,255.0
5357,21.5,351.5,3.39,255.0,255.0,255.0
5358,27.5,351.5,3.39,255.0,255.0,255.0
5359,33.5,351.5,3.39,255.0,255.0,255.0
5360,39.5,351.5,3.39,255.0,255.0,255.0
5361,45.5,351.5,3.39,255.0,255.0,255.0
5362,51.5,351.5,3.39,255.0,255.0,255.0
5363,57.5,351.5,3.39,255.0,255.0,255.0
5364,63.5,351.5,3.39,255.0,255.0,255.0
5365,69.5,351.5,3.39,255.0,255.0,255.0
5366,75.5,351.5,3.39,255.0,255.0,255.0
5367,81.5,351.5,3.39,255.0,255.0,255.0
5368,87.5,351.5,3.39,255.0,255.0,255.0
5369,93.5,351.5,3.39,255.0,255.0,255.0
5370,99.5,351.5,3.39,255.0,254.0,255.0
5371,105.5,351.5,3.39,254.0,254.0,254.0
5372,111.5,351.5,3.39,253.0,254.0,254.0
5373,117.27,351.64,3.24,251.0,253.0,249.0
5374,134.42,352.07,3.7,199.0,41.0,28.0
5375,141.07,351.44,3.61,200.0,40.0,34.0
5376,147.5,351.5,3.39,199.0,40.0,34.0
5377,153.5,351.5,3.39,198.0,36.0,31.0
5378,159.5,351.5,3.39,196.0,31.0,27.0
5379,165.5,351.5,3.39,194.0,26.0,26.0
5380,171.5,351.5,3.39,187.0,23.0,25.0
5381,177.7,351.48,3.57,164.0,26.0,27.0
5382,195.5,351.5,3.39,65.0,102.0,168.0
5383,201.5,351.5,3.39,64.0,98.0,173.0
5384,207.5,351.5,3.39,59.0,100.0,169.0
5385,213.5,351.5,3.39,58.0,99.0,171.0
5386,225.5,351.5,3.39,61.0,98.0,170.0
5387,231.5,351.5,3.39,61.0,99.0,173.0
5388,237.5,351.5,3.39,60.0,97.0,170.0
5389,243.5,351.5,3.39,61.0,99.0,171.0
5390,249.5,351.5,3.39,60.0,99.0,171.0
5391,255.5,351.5,3.39,60.0,97.0,170.0
5392,261.5,351.5,3.39,60.0,98.0,170.0
5393,267.5,351.5,3.39,59.0,97.0,169.0
5394,273.5,351.5,3.39,58.0,96.0,168.0
5395,279.5,351.5,3.39,56.0,94.0,166.0
5396,285.5,351.5,3.39,54.0,92.0,164.0
5397,291.5,351.5,3.39,53.0,91.0,163.0
5398,297.5,351.5,3.39,52.0,90.0,162.0
5399,303.5,351.5,3.39,50.0,89.0,161.0
5400,309.5,351.5,3.39,50.0,88.0,159.0
5401,315.5,351.5,3.39,50.0,87.0,158.0
5402,321.5,351.5,3.39,50.0,85.0,159.0
5403,327.5,351.5,3.39,47.0,86.0,158.0
5404,333.5,351.5,3.39,51.0,82.0,156.0
5405,345.5,351.5,3.39,47.0,81.0,153.0
5406,351.5,351.5,3.39,48.0,78.0,150.0
5407,357.5,351.5,3.39,50.0,72.0,147.0
5408,364.0,351.5,3.66,56.0,59.0,135.0
5409,375.07,351.44,3.61,112.0,26.0,20.0
5410,381.54,351.59,3.43,135.0,27.0,25.0
5411,387.5,351.5,3.39,175.0,24.0,25.0
5412,393.5,351.5,3.39,196.0,28.0,27.0
5413,399.5,351.5,3.39,194.0,34.0,29.0
5414,405.5,351.5,3.39,196.0,34.0,28.0
5415,411.5,351.5,3.39,196.0,33.0,29.0
5416,418.0,351.87,3.87,198.0,32.0,28.0
5417,434.85,351.68,3.87,247.0,244.0,242.0
5418,441.5,351.5,3.39,253.0,253.0,252.0
5419,447.5,351.5,3.39,254.0,254.0,254.0
5420,453.5,351.5,3.39,255.0,255.0,255.0
5421,459.5,351.5,3.39,255.0,255.0,255.0
5422,465.5,351.5,3.39,255.0,255.0,255.0
5423,471.5,351.5,3.39,255.0,255.0,255.0
5424,477.5,351.5,3.39,255.0,255.0,255.0
5425,483.5,351.5,3.39,255.0,255.0,255.0
5426,489.5,351.5,3.39,255.0,255.0,255.0
5427,495.5,351.5,3.39,255.0,255.0,255.0
5428,501.5,351.5,3.39,255.0,255.0,255.0
5429,507.5,351.5,3.39,255.0,255.0,255.0
5430,513.5,351.5,3.39,255.0,255.0,255.0
5431,519.5,351.5,3.39,255.0,255.0,255.0
5432,525.5,351.5,3.39,255.0,255.0,255.0
5433,531.5,351.5,3.39,255.0,255.0,255.0
5434,537.5,351.5,3.39,255.0,255.0,255.0
5435,543.5,351.5,3.39,255.0,255.0,255.0
5436,549.5,351.5,3.39,255.0,255.0,255.0
5437,555.5,351.5,3.39,255.0,255.0,255.0
5438,560.5,351.5,2.76,255.0,255.0,255.0
5439,123.74,356.48,2.71,192.0,115.0,112.0
5440,183.77,357.13,3.09,78.0,27.0,44.0
5441,128.18,356.09,3.74,196.0,49.0,42.0
5442,430.53,356.59,3.19,185.0,73.0,73.0
5443,369.86,357.93,2.99,65.0,34.0,74.0
5444,374.57,357.29,3.34,91.0,26.0,23.0
5445,424.47,356.7,3.87,190.0,39.0,33.0
5446,3.0,357.5,3.66,255.0,255.0,255.0
5447,9.5,357.5,3.39,255.0,255.0,255.0
5448,15.5,357.5,3.39,255.0,255.0,255.0
5449,21.5,357.5,3.39,255.0,255.0,255.0
5450,27.5,357.5,3.39,255.0,255.0,255.0
5451,33.5,357.5,3.39,255.0,255.0,255.0
5452,39.5,357.5,3.39,255.0,255.0,255.0
5453,45.5,357.5,3.39,255.0,255.0,255.0
5454,51.5,357.5,3.39,255.0,255.0,255.0
5455,57.5,357.5,3.39,255.0,255.0,255.0
5456,63.5,357.5,3.39,255.0,255.0,255.0
5457,69.5,357.5,3.39,255.0,255.0,255.0
5458,75.5,357.5,3.39,255.0,255.0,255.0
5459,81.5,357.5,3.39,255.0,255.0,255.0
5460,87.5,357.5,3.39,255.0,255.0,255.0
5461,93.5,357.5,3.39,255.0,255.0,255.0
5462,99.5,357.5,3.39,255.0,255.0,255.0
5463,105.5,357.5,3.39,254.0,253.0,254.0
5464,111.5,357.5,3.39,251.0,253.0,253.0
5465,117.95,357.54,3.61,248.0,240.0,239.0
5466,135.12,358.33,3.7,188.0,46.0,40.0
5467,141.5,358.0,3.66,197.0,41.0,34.0
5468,147.5,357.5,3.39,198.0,38.0,32.0
5469,153.5,357.5,3.39,198.0,32.0,29.0
5470,159.5,357.5,3.39,195.0,27.0,27.0
5471,165.5,357.5,3.39,187.0,25.0,26.0
5472,171.32,357.62,3.43,172.0,26.0,28.0
5473,177.92,357.46,3.52,131.0,27.0,26.0
5474,189.15,357.6,3.57,76.0,91.0,156.0
5475,195.5,357.5,3.39,67.0,99.0,171.0
5476,201.5,357.5,3.39,60.0,96.0,171.0
5477,207.5,357.5,3.39,56.0,97.0,169.0
5478,213.5,357.5,3.39,57.0,98.0,169.0
5479,219.5,357.5,3.39,59.0,98.0,170.0
5480,225.5,357.5,3.39,60.0,98.0,170.0
5481,231.5,357.5,3.39,60.0,98.0,171.0
5482,237.5,357.5,3.39,60.0,98.0,170.0
5483,243.5,357.5,3.39,60.0,98.0,171.0
5484,249.5,357.5,3.39,60.0,98.0,170.0
5485,255.5,357.5,3.39,59.0,97.0,170.0
5486,261.5,357.5,3.39,60.0,98.0,171.0
5487,267.5,357.5,3.39,59.0,97.0,169.0
5488,273.5,357.5,3.39,57.0,95.0,168.0
5489,279.5,357.5,3.39,55.0,93.0,166.0
5490,285.5,357.5,3.39,54.0,92.0,164.0
5491,291.5,357.5,3.39,53.0,91.0,164.0
5492,297.5,357.5,3.39,51.0,90.0,162.0
5493,303.5,357.5,3.39,50.0,88.0,161.0
5494,309.5,357.5,3.39,49.0,87.0,160.0
5495,315.5,357.5,3.39,49.0,85.0,159.0
5496,321.5,357.5,3.39,49.0,85.0,158.0
5497,327.5,357.5,3.39,49.0,85.0,158.0
5498,333.5,357.5,3.39,50.0,83.0,157.0
5499,339.5,357.5,3.39,48.0,82.0,156.0
5500,345.5,357.5,3.39,47.0,79.0,153.0
5501,351.5,357.5,3.39,46.0,77.0,149.0
5502,357.5,357.5,3.39,49.0,71.0,146.0
5503,364.0,357.5,3.66,55.0,61.0,140.0
5504,380.43,357.57,3.34,125.0,28.0,23.0
5505,387.0,357.5,3.66,182.0,22.0,27.0
5506,393.5,357.5,3.39,195.0,29.0,28.0
5507,399.5,357.5,3.39,193.0,34.0,29.0
5508,405.5,357.5,3.39,196.0,33.0,30.0
5509,411.77,357.38,3.52,194.0,35.0,25.0
5510,435.04,358.33,2.93,243.0,226.0,222.0
5511,441.07,357.44,3.61,250.0,250.0,252.0
5512,447.5,357.5,3.39,254.0,253.0,254.0
5513,453.5,357.5,3.39,254.0,254.0,254.0
5514,459.5,357.5,3.39,255.0,255.0,255.0
5515,465.5,357.5,3.39,255.0,255.0,255.0
5516,471.5,357.5,3.39,255.0,255.0,255.0
5517,477.5,357.5,3.39,255.0,255.0,255.0
5518,483.5,357.5,3.39,255.0,255.0,255.0
5519,489.5,357.5,3.39,255.0,255.0,255.0
5520,495.5,357.5,3.39,255.0,255.0,255.0
5521,501.5,357.5,3.39,255.0,255.0,255.0
5522,507.5,357.5,3.39,255.0,255.0,255.0
5523,513.5,357.5,3.39,255.0,255.0,255.0
5524,519.5,357.5,3.39,255.0,255.0,255.0
5525,525.5,357.5,3.39,255.0,255.0,255.0
5526,531.5,357.5,3.39,255.0,255.0,255.0
5527,537.5,357.5,3.39,255.0,255.0,255.0
5528,543.5,357.5,3.39,255.0,255.0,255.0
5529,549.5,357.5,3.39,255.0,255.0,255.0
5530,555.5,357.5,3.39,255.0,255.0,255.0
5531,560.5,357.5,2.76,255.0,255.0,255.0
5532,417.85,358.9,3.57,190.0,35.0,27.0
5533,123.55,362.98,3.66,250.0,247.0,242.0
5534,129.68,363.5,3.57,250.0,241.0,235.0
5535,171.66,363.66,3.48,144.0,29.0,28.0
5536,183.11,364.39,2.99,61.0,33.0,62.0
5537,369.93,363.56,2.93,62.0,43.0,100.0
5538,429.44,363.07,3.61,243.0,237.0,230.0
5539,3.0,363.5,3.66,255.0,255.0,255.0
5540,9.5,363.5,3.39,255.0,255.0,255.0
5541,15.5,363.5,3.39,255.0,255.0,255.0
5542,21.5,363.5,3.39,255.0,255.0,255.0
5543,27.5,363.5,3.39,255.0,255.0,255.0
5544,33.5,363.5,3.39,255.0,255.0,255.0
5545,39.5,363.5,3.39,255.0,255.0,255.0
5546,45.5,363.5,3.39,255.0,255.0,255.0
5547,51.5,363.5,3.39,255.0,255.0,255.0
5548,57.5,363.5,3.39,255.0,255.0,255.0
5549,63.5,363.5,3.39,255.0,255.0,255.0
5550,69.5,363.5,3.39,255.0,255.0,255.0
5551,75.5,363.5,3.39,255.0,255.0,255.0
5552,81.5,363.5,3.39,255.0,255.0,255.0
5553,87.5,363.5,3.39,255.0,255.0,255.0
5554,93.5,363.5,3.39,255.0,255.0,255.0
5555,99.5,363.5,3.39,254.0,255.0,255.0
5556,105.5,363.5,3.39,253.0,253.0,252.0
5557,111.5,363.5,3.39,251.0,245.0,245.0
5558,117.5,363.5,3.39,251.0,249.0,245.0
5559,135.68,363.05,2.46,243.0,194.0,185.0
5560,147.15,364.06,3.87,191.0,36.0,30.0
5561,153.5,363.5,3.39,195.0,28.0,26.0
5562,159.5,363.5,3.39,192.0,23.0,28.0
5563,165.4,363.85,3.57,184.0,22.0,27.0
